record_id,image_url,image_id,taxon_full_name,kingdom,phylum,class,order,family,genus,taxon_id_at_source,set
2402060798,https://www.artsobservasjoner.no/MediaLibrary/bugs/2008/large/61542.jpg,2402060798_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2402060798,https://www.artsobservasjoner.no/MediaLibrary/bugs/2008/large/61541.jpg,2402060798_1,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2402317883,https://www.artsobservasjoner.no/MediaLibrary/bugs/2010/large/125561.jpg,2402317883_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2403506528,https://www.artsobservasjoner.no/MediaLibrary/2017/1/e0034408-5be5-4fb0-88f8-383454b03972_image.jpg,2403506528_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2403680848,https://www.artsobservasjoner.no/MediaLibrary/2017/4/50b863e1-db97-4a49-87ee-160e53a7abc9_image.jpg,2403680848_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2403709253,https://www.artsobservasjoner.no/MediaLibrary/2016/4/e8454072-d8f8-4ed7-9c15-a7efb8ca6156_image.jpg,2403709253_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,validation
2404586853,https://www.artsobservasjoner.no/MediaLibrary/2015/6/a4b202e1-9e29-4845-9443-dd54eeadc319_image.jpg,2404586853_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2405108863,https://www.artsobservasjoner.no/MediaLibrary/2015/12/39de2a7d-4c76-4f7c-b3ff-a3417b08a7a2_image.jpg,2405108863_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2405108863,https://www.artsobservasjoner.no/MediaLibrary/2015/12/1a8875fe-a10f-4e31-a2eb-485bccf85f51_image.jpg,2405108863_1,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2405108863,https://www.artsobservasjoner.no/MediaLibrary/2015/12/2e83a119-2f52-481d-bb53-727cbf608a3a_image.jpg,2405108863_2,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2405108863,https://www.artsobservasjoner.no/MediaLibrary/2015/12/e1556c4a-65ae-4a89-a255-a3716625a957_image.jpg,2405108863_3,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2407338503,https://www.artsobservasjoner.no/MediaLibrary/bugs/2010/large/131894.jpg,2407338503_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2409152168,https://www.artsobservasjoner.no/MediaLibrary/bugs/2010/large/127378.jpg,2409152168_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2409152168,https://www.artsobservasjoner.no/MediaLibrary/bugs/2010/large/127379.jpg,2409152168_1,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2410938093,https://www.artsobservasjoner.no/MediaLibrary/2016/2/1a78c711-8b6c-4f6d-9113-b15bd07f910e_image.jpg,2410938093_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2410938093,https://www.artsobservasjoner.no/MediaLibrary/2016/2/a7db165b-51e9-4230-815f-ba0c230b593e_image.jpg,2410938093_1,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2411840153,https://www.artsobservasjoner.no/MediaLibrary/2017/4/c485af04-81b0-4546-905c-c69b67b6803b_image.jpg,2411840153_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2411995273,https://www.artsobservasjoner.no/MediaLibrary/2016/5/73205c76-59b2-4cdc-84ab-6b17b3032a30_image.jpg,2411995273_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2468096513,https://www.artsobservasjoner.no/MediaLibrary/2019/10/781e54e5-fbe0-4625-91b3-ef34f918d422_image.jpg,2468096513_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2578982963,https://www.artsobservasjoner.no/MediaLibrary/2018/5/89270993-909c-4b6d-b238-6befd9527bee_image.jpg,2578982963_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2578982963,https://www.artsobservasjoner.no/MediaLibrary/2018/5/48b62389-18c5-4960-bbcc-12bdeeac2577_image.jpg,2578982963_1,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2578982963,https://www.artsobservasjoner.no/MediaLibrary/2018/5/182246a8-edbd-4aef-b34b-52f8603841bd_image.jpg,2578982963_2,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2578982963,https://www.artsobservasjoner.no/MediaLibrary/2018/5/e1441c3d-9e67-4048-8dfe-6be3c8e26bf2_image.jpg,2578982963_3,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2578982963,https://www.artsobservasjoner.no/MediaLibrary/2018/5/903c3de8-aa99-4dd9-8ee7-1257b9b652bd_image.jpg,2578982963_4,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2578991493,https://www.artsobservasjoner.no/MediaLibrary/2018/11/759a619f-50d9-41c1-b007-d8b3c4ade112_image.jpg,2578991493_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2626991443,https://www.artsobservasjoner.no/MediaLibrary/2020/4/03c8bda5-99ec-4752-bcf4-1d80da050718_image.jpg,2626991443_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2627188888,https://www.artsobservasjoner.no/MediaLibrary/2020/5/e6b28c3f-8355-4ad7-80c3-13d43bf1a47c_image.jpg,2627188888_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2627188888,https://www.artsobservasjoner.no/MediaLibrary/2020/5/c4f510f8-4c8f-424d-ad04-fa3077fad445_image.jpg,2627188888_1,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2627188888,https://www.artsobservasjoner.no/MediaLibrary/2020/5/1678564d-fab6-4e82-9d76-035c5f48b7d6_image.jpg,2627188888_2,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2627272553,https://www.artsobservasjoner.no/MediaLibrary/2020/4/27af8330-a77b-4758-98c5-c48e7a4a501f_image.jpg,2627272553_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2627272553,https://www.artsobservasjoner.no/MediaLibrary/2020/4/0f78b478-1e60-4c79-9ff4-d73f6198e95a_image.jpg,2627272553_1,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2627618648,https://www.artsobservasjoner.no/MediaLibrary/2020/4/b4187d66-dbcb-4abf-99ed-a928fbed7b22_image.jpg,2627618648_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2627757313,https://www.artsobservasjoner.no/MediaLibrary/2020/4/e8a51341-251b-4b44-b47d-53ebb22fc92f_image.jpg,2627757313_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2627767763,https://www.artsobservasjoner.no/MediaLibrary/2020/3/8cdbad3c-7dd3-42b0-b10b-0b8ef1e2409b_image.jpg,2627767763_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2631833373,https://www.artsobservasjoner.no/MediaLibrary/2020/5/c0c83dee-f9d7-4746-9123-97c70a0c5878_image.jpg,2631833373_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2631928563,https://www.artsobservasjoner.no/MediaLibrary/2020/5/e86ebcf8-4aae-4e36-ba9d-f123a5f4330c_image.jpg,2631928563_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,validation
2815126163,https://www.artsobservasjoner.no/MediaLibrary/2020/7/018c484d-39ba-445c-b19d-b3067e19be6f_image.jpg,2815126163_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
3097870333,https://www.artsobservasjoner.no/MediaLibrary/2021/4/92edf80b-5784-4f36-8e81-b501ba114fe6_image.jpg,3097870333_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
3110588608,https://www.artsobservasjoner.no/MediaLibrary/2021/5/49a23593-8efd-4af1-a3d4-cd865bfcdf65_image.jpg,3110588608_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
3303144578,https://www.artsobservasjoner.no/MediaLibrary/2021/7/4d4d23e0-6a54-41dd-a57e-b0a91218b1ac_image.jpg,3303144578_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
3303144578,https://www.artsobservasjoner.no/MediaLibrary/2021/7/e119f308-912a-4e15-9af7-083108a26052_image.jpg,3303144578_1,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
3303330788,https://www.artsobservasjoner.no/MediaLibrary/2021/6/30aef4ea-994a-45a6-9835-04ee84a59bb2_image.jpg,3303330788_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
3753117348,https://www.artsobservasjoner.no/MediaLibrary/2022/4/4d3c7761-bc6a-463a-9c4e-ed28c1d2ab3a_image.jpg,3753117348_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
3757523343,https://www.artsobservasjoner.no/MediaLibrary/2022/4/70fb6bbb-4662-4999-8f9f-febb3826a5ef_image.jpg,3757523343_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
1845267036,https://www.artsobservasjoner.no/MediaLibrary/2018/5/0f896ee1-c542-47aa-8753-11000bc1e965_image.jpg,1845267036_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2006367656,https://www.artsobservasjoner.no/MediaLibrary/2019/1/d31f2c78-f91d-42e0-afcd-02815287332f_image.jpg,2006367656_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2237240419,https://www.artsobservasjoner.no/MediaLibrary/2019/4/a2d86246-6284-4cec-b0d2-db94f0f6b3d8_image.jpg,2237240419_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2237334334,https://www.artsobservasjoner.no/MediaLibrary/2019/4/70c7a9bf-c383-40bb-b7e8-9df6496f79ec_image.jpg,2237334334_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2237334334,https://www.artsobservasjoner.no/MediaLibrary/2019/4/06e6d315-dcfa-404f-a4f1-dba215501ac3_image.jpg,2237334334_1,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2237360804,https://www.artsobservasjoner.no/MediaLibrary/2019/4/16de4dcf-cb26-462b-88d2-3107bb53b57e_image.jpg,2237360804_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2398702814,https://www.artsobservasjoner.no/MediaLibrary/bugs/2012/large/251358.jpg,2398702814_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2399457599,https://www.artsobservasjoner.no/MediaLibrary/bugs/2011/large/175980.jpg,2399457599_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2401314479,https://www.artsobservasjoner.no/MediaLibrary/2017/5/17f51176-0765-421b-87c7-77d906037d62_image.jpg,2401314479_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2401925854,https://www.artsobservasjoner.no/MediaLibrary/2017/5/24a7454a-550d-4a3b-8b3b-45ceffc0d288_image.jpg,2401925854_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2406918334,https://www.artsobservasjoner.no/MediaLibrary/bugs/2012/large/252746.jpg,2406918334_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2407364384,https://www.artsobservasjoner.no/MediaLibrary/bugs/2009/large/85873.jpg,2407364384_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2407514929,https://www.artsobservasjoner.no/MediaLibrary/2016/4/f6b548e8-b2b0-4cd9-b2b3-6dc90e5adb42_image.jpg,2407514929_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,validation
2407514929,https://www.artsobservasjoner.no/MediaLibrary/2016/4/800e80e6-b155-4f84-997b-9e72446c939a_image.jpg,2407514929_1,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,validation
2410830129,https://www.artsobservasjoner.no/MediaLibrary/bugs/2008/large/58418.jpg,2410830129_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,validation
2412324724,https://www.artsobservasjoner.no/MediaLibrary/bugs/2011/large/207781.jpg,2412324724_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2627186284,https://www.artsobservasjoner.no/MediaLibrary/2020/5/3ca0ee07-3e95-4336-b8cd-1f43659ce941_image.jpg,2627186284_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,validation
2627198024,https://www.artsobservasjoner.no/MediaLibrary/2020/4/0d7aa412-caf6-4c86-9115-4a2d1b2c8bb3_image.jpg,2627198024_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2627287254,https://www.artsobservasjoner.no/MediaLibrary/2020/4/da812db1-bed4-4a35-8a2f-129be1de1099_image.jpg,2627287254_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2627544704,https://www.artsobservasjoner.no/MediaLibrary/2020/5/037fa48e-9c49-47cc-90ad-6aef0fc3686b_image.jpg,2627544704_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2627555139,https://www.artsobservasjoner.no/MediaLibrary/2020/4/92c23b0b-6892-4156-b9e4-e8a38e58e77f_image.jpg,2627555139_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2627555139,https://www.artsobservasjoner.no/MediaLibrary/2020/4/1f6ec433-25a2-45f5-8656-3a851ced0e1a_image.jpg,2627555139_1,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2627612394,https://www.artsobservasjoner.no/MediaLibrary/2020/5/d3064868-8f3a-43e2-a9a8-518215f1944e_image.jpg,2627612394_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2627659884,https://www.artsobservasjoner.no/MediaLibrary/2020/4/0768d5b9-c639-4b33-91cd-f97719c26c1c_image.jpg,2627659884_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2627659884,https://www.artsobservasjoner.no/MediaLibrary/2020/4/938fd161-0bca-4e6e-a0f0-8922d7318085_image.jpg,2627659884_1,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2627777654,https://www.artsobservasjoner.no/MediaLibrary/2020/4/d1f05691-a33e-4ce3-bd8b-44254bd6da00_image.jpg,2627777654_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2627777654,https://www.artsobservasjoner.no/MediaLibrary/2020/4/3e4e8316-8e35-4c70-8330-90d4a1239c4f_image.jpg,2627777654_1,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
3080216484,https://www.artsobservasjoner.no/MediaLibrary/2021/4/f061e0a6-f0f1-4cef-9eb6-f9143e63fd25_image.jpg,3080216484_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
3091475609,https://www.artsobservasjoner.no/MediaLibrary/2021/4/cb78ad22-245b-444e-ab66-375ab41ff5cf_image.jpg,3091475609_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
3097822509,https://www.artsobservasjoner.no/MediaLibrary/2021/4/b96def83-d3d2-4c7b-9b67-d5a197b89c6c_image.jpg,3097822509_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
3110479344,https://www.artsobservasjoner.no/MediaLibrary/2021/5/892d1f1a-f1f1-4896-b43f-78fdbad0fa5c_image.jpg,3110479344_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
3303284309,https://www.artsobservasjoner.no/MediaLibrary/2021/5/9022e85d-2111-455d-b533-0882b3c8e829_image.jpg,3303284309_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
3303314659,https://www.artsobservasjoner.no/MediaLibrary/2021/5/4a26ba7c-50f4-40e0-8db2-cff4ebf7ce70_image.jpg,3303314659_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,validation
3303314659,https://www.artsobservasjoner.no/MediaLibrary/2021/5/30e27b0c-90a2-4ffc-9527-97c1076fa6b3_image.jpg,3303314659_1,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,validation
3303418719,https://www.artsobservasjoner.no/MediaLibrary/2021/5/eb32ed19-1dd9-4b61-883e-668ace313fb5_image.jpg,3303418719_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
3753073399,https://www.artsobservasjoner.no/MediaLibrary/2022/4/b0ff7c1e-a1be-4661-b196-240599556567_image.jpg,3753073399_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
3764795319,https://www.artsobservasjoner.no/MediaLibrary/2022/5/17a60e9b-4a0b-4d10-b63c-6a7276a2c976_image.jpg,3764795319_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
3764844609,https://www.artsobservasjoner.no/MediaLibrary/2022/5/d576374e-1426-47bc-a84e-e77eda694c2b_image.jpg,3764844609_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
3764972369,https://www.artsobservasjoner.no/MediaLibrary/2022/5/7fa08b6e-9058-4339-b12a-b07564db2046_image.jpg,3764972369_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
3770716394,https://www.artsobservasjoner.no/MediaLibrary/2022/5/255b3a63-5668-430a-b320-503ecc52a112_image.jpg,3770716394_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
3780551609,https://www.artsobservasjoner.no/MediaLibrary/2022/5/0815a753-4dd2-426e-972c-efaa10a64f87_image.jpg,3780551609_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
3780737419,https://www.artsobservasjoner.no/MediaLibrary/2022/5/6b86eb0b-8759-4b7b-97d3-be9ee0842065_image.jpg,3780737419_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
3803988454,https://www.artsobservasjoner.no/MediaLibrary/2022/6/b6bfabce-daf4-4a49-9b60-a9e6142d570d_image.jpg,3803988454_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
1823384787,https://www.artsobservasjoner.no/MediaLibrary/2017/10/d64195b9-277f-4a17-b46a-df7547a1c158_image.jpg,1823384787_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
1882919327,https://www.artsobservasjoner.no/MediaLibrary/2018/5/d1b0f79c-ee44-4d99-b6cf-d00b0e7ed3a7_image.jpg,1882919327_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
1882919327,https://www.artsobservasjoner.no/MediaLibrary/2018/5/e4f52b2e-6a1d-4d4f-aa43-5ac588aa0041_image.jpg,1882919327_1,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2237333065,https://www.artsobservasjoner.no/MediaLibrary/2019/4/816017cf-9edb-4794-9783-7ebdeed00358_image.jpg,2237333065_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2247864535,https://www.artsobservasjoner.no/MediaLibrary/2019/5/dee6ef92-91cc-4dfa-aa79-238c15477189_image.jpg,2247864535_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,validation
2252281625,https://www.artsobservasjoner.no/MediaLibrary/2019/5/7a1dd229-45f5-4044-96d0-3adfeddb08a3_image.jpg,2252281625_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2252281625,https://www.artsobservasjoner.no/MediaLibrary/2019/5/b6a6d978-07a2-4135-bae7-1ecd2c5c32ca_image.jpg,2252281625_1,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2273586890,https://www.artsobservasjoner.no/MediaLibrary/2019/6/4d9f92db-7baf-41b1-a27f-dd4b7581223d_image.jpg,2273586890_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,validation
2397970265,https://www.artsobservasjoner.no/MediaLibrary/2017/5/4e249c05-c2a9-4e04-ac2c-2f89440c79e0_image.jpg,2397970265_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2398650365,https://www.artsobservasjoner.no/MediaLibrary/bugs/2010/large/124373.jpg,2398650365_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2399244475,https://www.artsobservasjoner.no/MediaLibrary/bugs/2011/large/176774.jpg,2399244475_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2399888205,https://www.artsobservasjoner.no/MediaLibrary/bugs/2011/large/198449.jpg,2399888205_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,validation
2399890675,https://www.artsobservasjoner.no/MediaLibrary/2016/7/b7df5b83-2b9b-499b-9d99-9adc49433cd6_image.jpg,2399890675_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,validation
2401176760,https://www.artsobservasjoner.no/MediaLibrary/bugs/2014/large/403369.jpg,2401176760_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2401176760,https://www.artsobservasjoner.no/MediaLibrary/bugs/2014/large/403370.jpg,2401176760_1,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2401180755,https://www.artsobservasjoner.no/MediaLibrary/bugs/2010/large/121558.jpg,2401180755_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2401180755,https://www.artsobservasjoner.no/MediaLibrary/bugs/2010/large/121557.jpg,2401180755_1,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2401825675,https://www.artsobservasjoner.no/MediaLibrary/2016/7/1013fe40-1d59-4265-be05-6db34d023f6d_image.jpg,2401825675_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2402484280,https://www.artsobservasjoner.no/MediaLibrary/2017/5/914f1ec4-5cb5-4550-ba2a-7c1acef32e4c_image.jpg,2402484280_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2402484280,https://www.artsobservasjoner.no/MediaLibrary/2017/5/c75e5830-7b94-407e-85ac-c3d2eb2800d7_image.jpg,2402484280_1,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2403437515,https://www.artsobservasjoner.no/MediaLibrary/bugs/2011/large/179884.jpg,2403437515_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
2403613395,https://www.artsobservasjoner.no/MediaLibrary/bugs/2013/large/339973.jpg,2403613395_0,Bombylius major,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,862,train
