record_id,image_url,image_id,taxon_full_name,kingdom,phylum,class,order,family,genus,taxon_id_at_source,set
2247874273,https://www.artsobservasjoner.no/MediaLibrary/2019/5/07eb2351-ae2d-43b7-a05c-8401402529c6_image.jpg,2247874273_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2357401993,https://www.artsobservasjoner.no/MediaLibrary/2019/8/66b49624-f276-4da5-b886-87bf9cd0a385_image.jpg,2357401993_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2357401993,https://www.artsobservasjoner.no/MediaLibrary/2019/8/c6b89b4d-cb7a-4c85-ae5b-9ab174c8ff53_image.jpg,2357401993_1,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2396956313,https://www.artsobservasjoner.no/MediaLibrary/2019/9/32131188-b675-4a74-b8ca-8a4152c7b0ec_image.jpg,2396956313_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2400684553,https://www.artsobservasjoner.no/MediaLibrary/2017/4/b9eefa99-b0ac-4171-a551-7ddf04d1239c_image.jpg,2400684553_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2400750673,https://www.artsobservasjoner.no/MediaLibrary/plants/2010/large/120276.jpg,2400750673_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2400750673,https://www.artsobservasjoner.no/MediaLibrary/plants/2010/large/120277.jpg,2400750673_1,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2416548528,https://www.artsobservasjoner.no/MediaLibrary/2019/9/59d75083-38cd-49d2-a263-02b7b288f0d4_image.jpg,2416548528_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2427147163,https://www.artsobservasjoner.no/MediaLibrary/2019/10/cf09346c-8b71-4e6a-a0bd-e6a3e9f29d27_image.jpg,2427147163_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2427162113,https://www.artsobservasjoner.no/MediaLibrary/2019/10/8a398ffd-6d6b-4fe8-8fe8-6459d6772fb4_image.jpg,2427162113_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2563131108,https://www.artsobservasjoner.no/MediaLibrary/2020/2/2aff76e4-58f3-4953-9b29-cdb4591d3a92_image.jpg,2563131108_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,validation
2563131108,https://www.artsobservasjoner.no/MediaLibrary/2020/1/39e2dde5-2c14-42ff-995f-c0a42d0ebf5f_image.jpg,2563131108_1,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,validation
2626985663,https://www.artsobservasjoner.no/MediaLibrary/2020/4/d7f9e74f-80b9-4cb1-96dc-facf1958218e_image.jpg,2626985663_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2627005513,https://www.artsobservasjoner.no/MediaLibrary/2020/5/6ba25ba5-554e-4e06-9811-8e6309871c71_image.jpg,2627005513_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2627038378,https://www.artsobservasjoner.no/MediaLibrary/2020/5/ff203615-bbdc-4168-9e0f-0911373b5bf6_image.jpg,2627038378_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2627175378,https://www.artsobservasjoner.no/MediaLibrary/2020/4/6fcdb8db-cdc5-4d29-b5b2-2385ca7c9111_image.jpg,2627175378_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2627505748,https://www.artsobservasjoner.no/MediaLibrary/2020/4/d3f536b5-109d-4b52-8d58-d7e0f93aac16_image.jpg,2627505748_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2627521833,https://www.artsobservasjoner.no/MediaLibrary/2020/3/d38c6027-bc7a-4961-9264-8eef7c716170_image.jpg,2627521833_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2627575018,https://www.artsobservasjoner.no/MediaLibrary/2020/4/6e211339-6c9d-47be-92e7-10d4c1e86fc2_image.jpg,2627575018_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2627773003,https://www.artsobservasjoner.no/MediaLibrary/2020/4/98120236-44aa-4ab7-a686-87b24c10d1b3_image.jpg,2627773003_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2627773003,https://www.artsobservasjoner.no/MediaLibrary/2020/4/77b91772-1f78-4071-8a67-0e500deb9388_image.jpg,2627773003_1,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2627811453,https://www.artsobservasjoner.no/MediaLibrary/2020/5/aae2c86b-a382-4084-a4fc-c5acde92e686_image.jpg,2627811453_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2627896308,https://www.artsobservasjoner.no/MediaLibrary/2020/4/23fddd93-3f25-4433-b256-b7609887b090_image.jpg,2627896308_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2631896388,https://www.artsobservasjoner.no/MediaLibrary/2020/6/9b1dad94-e06f-46e0-9e3a-98bb3624f18e_image.jpg,2631896388_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2815188083,https://www.artsobservasjoner.no/MediaLibrary/2020/7/7ab730d4-e28a-452c-aa19-216faece92b0_image.jpg,2815188083_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2818284448,https://www.artsobservasjoner.no/MediaLibrary/2020/7/0f69cb7d-b229-464d-8c52-7cb2a34747f4_image.jpg,2818284448_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2818377343,https://www.artsobservasjoner.no/MediaLibrary/2020/7/8be4634b-bf02-47cb-be25-89075ca728e4_image.jpg,2818377343_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2822921358,https://www.artsobservasjoner.no/MediaLibrary/2020/7/8cab7016-f145-4a01-b38a-5e1b37debf19_image.jpg,2822921358_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2823034388,https://www.artsobservasjoner.no/MediaLibrary/2020/7/d31bdb44-c80f-4d16-abb8-e71c18f43b1c_image.jpg,2823034388_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2866950323,https://www.artsobservasjoner.no/MediaLibrary/2020/9/958b0b22-292c-4779-a365-14aa0fd8ff96_image.jpg,2866950323_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2963988458,https://www.artsobservasjoner.no/MediaLibrary/2020/11/9279dd92-1e9b-4b80-b9b3-22691dd5badb_image.jpg,2963988458_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2963988458,https://www.artsobservasjoner.no/MediaLibrary/2020/11/8b1d3842-1207-4042-8288-ffb33f980c4b_image.jpg,2963988458_1,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2995457343,https://www.artsobservasjoner.no/MediaLibrary/2020/12/66608100-4f2b-4068-8e1e-620f98aa89b9_image.jpg,2995457343_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
3023976383,https://www.artsobservasjoner.no/MediaLibrary/2021/1/51140b96-04a6-4de2-a3ea-833897b43ff7_image.jpg,3023976383_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
3303367078,https://www.artsobservasjoner.no/MediaLibrary/2021/5/8b9a0c37-5337-46ac-a393-bae5e90cee8f_image.jpg,3303367078_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
3309931448,https://www.artsobservasjoner.no/MediaLibrary/2021/6/0da320f2-c3f7-4156-8502-9066220d3dfe_image.jpg,3309931448_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
3412086453,https://www.artsobservasjoner.no/MediaLibrary/2021/11/19b9d790-1f45-4765-a9fe-79db300583fc_image.jpg,3412086453_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
3422032353,https://www.artsobservasjoner.no/MediaLibrary/2021/12/50a245a6-a6d0-4441-b60a-a99c8cf84e5d_image.jpg,3422032353_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
1933081981,https://www.artsobservasjoner.no/MediaLibrary/2018/9/cb3e2788-7966-4a0b-bb29-ac2586c06e8d_image.jpg,1933081981_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
1933339766,https://www.artsobservasjoner.no/MediaLibrary/2018/9/5835bda1-5d20-4f86-b470-657d8dddacb5_image.jpg,1933339766_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
1933369576,https://www.artsobservasjoner.no/MediaLibrary/2018/8/a9016078-894e-48e5-8019-a22cf3b1c351_image.jpg,1933369576_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
1935038636,https://www.artsobservasjoner.no/MediaLibrary/2018/10/f3672c8e-0e65-4b10-9ca0-527f0284c377_image.jpg,1935038636_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,validation
2027386036,https://www.artsobservasjoner.no/MediaLibrary/2019/3/e5c9a7f6-470c-42ba-8878-eba44b5f0281_image.jpg,2027386036_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2027386036,https://www.artsobservasjoner.no/MediaLibrary/2019/3/97fa1af3-df22-4eba-864d-78780a308360_image.jpg,2027386036_1,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2273492744,https://www.artsobservasjoner.no/MediaLibrary/2019/6/dfee2d62-8329-4b50-83f4-d329dbd4b262_image.jpg,2273492744_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2273603854,https://www.artsobservasjoner.no/MediaLibrary/2019/6/fbe5f746-3738-4743-8a88-225f47679e9e_image.jpg,2273603854_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2273603854,https://www.artsobservasjoner.no/MediaLibrary/2019/6/e8eb8027-4236-4a2f-9d9e-3c3fc2667f29_image.jpg,2273603854_1,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2313624924,https://www.artsobservasjoner.no/MediaLibrary/2019/7/25fcf7e4-bce4-4ddd-b603-136e06555899_image.jpg,2313624924_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2332733884,https://www.artsobservasjoner.no/MediaLibrary/2019/8/2cc57eb2-fa12-4d96-bf41-b1adbb6a5cec_image.jpg,2332733884_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2351210609,https://www.artsobservasjoner.no/MediaLibrary/2019/8/c98010fe-97f6-49f9-8e1a-2361d7515e12_image.jpg,2351210609_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2389339969,https://www.artsobservasjoner.no/MediaLibrary/2019/9/b2bdc5ba-f06f-4495-93e8-6035f9e9eea6_image.jpg,2389339969_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,validation
2398801584,https://www.artsobservasjoner.no/MediaLibrary/plants/2014/large/458916.jpg,2398801584_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2398801584,https://www.artsobservasjoner.no/MediaLibrary/plants/2014/large/458917.jpg,2398801584_1,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2401700734,https://www.artsobservasjoner.no/MediaLibrary/2017/5/4852673c-166c-4aaf-bf20-faa2facc5e94_image.jpg,2401700734_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2401700734,https://www.artsobservasjoner.no/MediaLibrary/2017/5/b816e8ab-e28e-47b3-859a-c7156f9e0ceb_image.jpg,2401700734_1,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2401700734,https://www.artsobservasjoner.no/MediaLibrary/2017/5/94e747d6-de63-472e-832f-4c8d44775592_image.jpg,2401700734_2,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2401700734,https://www.artsobservasjoner.no/MediaLibrary/2017/5/bb7103e1-dd32-441a-906a-c00331d2106d_image.jpg,2401700734_3,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2401700734,https://www.artsobservasjoner.no/MediaLibrary/2017/5/2692733a-19cb-4f34-9e7a-55ab7b2852d0_image.jpg,2401700734_4,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2425074039,https://www.artsobservasjoner.no/MediaLibrary/2019/10/cce65ca3-3c76-4279-b5eb-47b88bd4e381_image.jpg,2425074039_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,validation
2425078664,https://www.artsobservasjoner.no/MediaLibrary/2019/10/f449fecb-85d4-4344-ad39-f5b9b3762844_image.jpg,2425078664_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2425086814,https://www.artsobservasjoner.no/MediaLibrary/2019/10/6fc28f71-bfb2-43a1-8561-8fd5743fe2e5_image.jpg,2425086814_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2427163149,https://www.artsobservasjoner.no/MediaLibrary/2019/10/7762e13f-1340-4188-a9c7-8f2f236885fc_image.jpg,2427163149_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2429829724,https://www.artsobservasjoner.no/MediaLibrary/2019/10/21d9c79d-b350-4d07-aa7c-8980a82f2134_image.jpg,2429829724_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2468003979,https://www.artsobservasjoner.no/MediaLibrary/2019/10/03461cf1-f509-478e-b7d8-d34a21871ad7_image.jpg,2468003979_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2569418824,https://www.artsobservasjoner.no/MediaLibrary/2020/2/527d0b24-c14e-4ae8-9457-2cbc939b818d_image.jpg,2569418824_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2627169864,https://www.artsobservasjoner.no/MediaLibrary/2020/5/5070d7bf-987e-4874-ab15-0cd5f896e668_image.jpg,2627169864_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,validation
2627194584,https://www.artsobservasjoner.no/MediaLibrary/2020/4/df6e57e2-8d35-4989-ad9d-c81f43dd3c80_image.jpg,2627194584_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2627258554,https://www.artsobservasjoner.no/MediaLibrary/2020/5/c909646b-79a1-45d9-a01c-62b5eb6adbff_image.jpg,2627258554_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2627276294,https://www.artsobservasjoner.no/MediaLibrary/2020/5/ef5585ff-45ae-4b6d-b16d-99b17400d04a_image.jpg,2627276294_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2627451874,https://www.artsobservasjoner.no/MediaLibrary/2020/4/d119ecd7-f494-4bd2-8c04-33cf0631e027_image.jpg,2627451874_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2627550149,https://www.artsobservasjoner.no/MediaLibrary/2020/4/eae48b6f-9429-47a0-895d-91f78cc9bfaa_image.jpg,2627550149_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2627664234,https://www.artsobservasjoner.no/MediaLibrary/2020/4/a3401863-2908-44ba-82da-7fb06cc54416_image.jpg,2627664234_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,validation
2627677869,https://www.artsobservasjoner.no/MediaLibrary/2020/4/2f271f31-c7e3-4b6b-94b6-9604f616cc27_image.jpg,2627677869_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2627701739,https://www.artsobservasjoner.no/MediaLibrary/2020/4/7c7a77b5-ed48-4fc8-b7d8-ad23e2f36913_image.jpg,2627701739_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2627714254,https://www.artsobservasjoner.no/MediaLibrary/2020/5/38de451e-4c10-463b-a522-b9f41f59ce3e_image.jpg,2627714254_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2815372704,https://www.artsobservasjoner.no/MediaLibrary/2020/7/895a921a-c9ee-4053-b991-cc7646be1cb0_image.jpg,2815372704_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2818283324,https://www.artsobservasjoner.no/MediaLibrary/2020/7/90e8b767-9ed5-4ac4-abbb-9da2eb36e5e6_image.jpg,2818283324_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2831563304,https://www.artsobservasjoner.no/MediaLibrary/2020/8/a00b93f4-2d25-41e1-a072-38db6cfebb2c_image.jpg,2831563304_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2866977384,https://www.artsobservasjoner.no/MediaLibrary/2020/9/c22dd181-14c8-4007-acd3-d99983622587_image.jpg,2866977384_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,validation
2901277494,https://www.artsobservasjoner.no/MediaLibrary/2020/10/2fc65b7b-1349-4285-93c4-7561967b7c33_image.jpg,2901277494_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2986889424,https://www.artsobservasjoner.no/MediaLibrary/2020/11/533df174-c392-45fb-a40e-03f04ccf4729_image.jpg,2986889424_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2995338329,https://www.artsobservasjoner.no/MediaLibrary/2020/12/b51c509c-b9f2-475d-93e6-258de18bb8dd_image.jpg,2995338329_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2995343344,https://www.artsobservasjoner.no/MediaLibrary/2020/12/e40a758d-67a0-4faa-8c44-8298d341f3cb_image.jpg,2995343344_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
3024004344,https://www.artsobservasjoner.no/MediaLibrary/2021/1/411dfae8-22a5-4457-adc0-200f8c511898_image.jpg,3024004344_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
3024004344,https://www.artsobservasjoner.no/MediaLibrary/2021/1/b26099cb-ca7b-476d-8f08-d9c0abb44716_image.jpg,3024004344_1,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
3070103424,https://www.artsobservasjoner.no/MediaLibrary/2021/4/f78a3d5c-3c73-48b3-b3bc-4e0fa3a26b60_image.jpg,3070103424_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
3070103424,https://www.artsobservasjoner.no/MediaLibrary/2021/4/a74210da-2a6a-42f0-b01f-e95d56d3a9a6_image.jpg,3070103424_1,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
3417309374,https://www.artsobservasjoner.no/MediaLibrary/2021/12/07fdd391-0284-41b2-8402-e69c9c83c416_image.jpg,3417309374_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
3417309374,https://www.artsobservasjoner.no/MediaLibrary/2021/12/c30ca838-5093-461e-8ba8-ec543b679d70_image.jpg,3417309374_1,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
3417309374,https://www.artsobservasjoner.no/MediaLibrary/2021/12/791bd6ea-5fc7-4bc5-b38a-bdc0de2bc7c6_image.jpg,3417309374_2,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
1899675737,https://www.artsobservasjoner.no/MediaLibrary/2018/8/4c7234c7-abba-4378-9b5e-7c8c3a8034cf_image.jpg,1899675737_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,validation
1899679282,https://www.artsobservasjoner.no/MediaLibrary/2018/8/1160590b-1cdf-4f66-b2d4-94932613b9a5_image.jpg,1899679282_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
1900984107,https://www.artsobservasjoner.no/MediaLibrary/2018/8/24479032-57e0-47fe-83bb-defb6bf36906_image.jpg,1900984107_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,validation
1933149987,https://www.artsobservasjoner.no/MediaLibrary/2018/10/55bbd2fd-3c4e-4726-ba83-5e66d2f115cc_image.jpg,1933149987_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
1933209132,https://www.artsobservasjoner.no/MediaLibrary/2018/10/6ed3447c-fcde-41ca-864a-1722667e35ad_image.jpg,1933209132_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
1933319367,https://www.artsobservasjoner.no/MediaLibrary/2018/10/cc755b01-57cc-4fbd-b084-d815329de4d3_image.jpg,1933319367_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
1933359242,https://www.artsobservasjoner.no/MediaLibrary/2018/9/efa38982-0481-495b-af71-fb14cf77a669_image.jpg,1933359242_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2252324420,https://www.artsobservasjoner.no/MediaLibrary/2019/6/15bc57fd-56c9-46f8-b475-3d2e8055c202_image.jpg,2252324420_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
2273514400,https://www.artsobservasjoner.no/MediaLibrary/2019/6/03ff46b5-694a-4af5-b96e-8a1d01c4abc8_image.jpg,2273514400_0,Acolium inquinans,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Caliciaceae,Acolium,918,train
