,truth,img_highscore,img_highscore_species,img_truescore,img_true_ranking,truth_name,img_highscore_species_name
36,918,0.4150041341781616,896,0.08951027691364288,3,Acolium inquinans,Physcia tenella
37,918,0.9999803304672241,918,0.9999803304672241,1,Acolium inquinans,Acolium inquinans
38,918,0.9999877214431763,918,0.9999877214431763,1,Acolium inquinans,Acolium inquinans
39,918,0.9784860610961914,918,0.9784860610961914,1,Acolium inquinans,Acolium inquinans
40,918,0.9992770552635193,918,0.9992770552635193,1,Acolium inquinans,Acolium inquinans
41,918,0.9914407730102539,511,0.0071715861558914185,2,Acolium inquinans,Acolium karelicum
42,918,0.7406761050224304,511,0.2507248520851135,2,Acolium inquinans,Acolium karelicum
43,918,0.724413275718689,918,0.724413275718689,1,Acolium inquinans,Acolium inquinans
44,918,0.8706384897232056,918,0.8706384897232056,1,Acolium inquinans,Acolium inquinans
45,918,0.6908242106437683,511,0.2905479669570923,2,Acolium inquinans,Acolium karelicum
46,918,0.9957551956176758,918,0.9957551956176758,1,Acolium inquinans,Acolium inquinans
47,918,0.998001754283905,918,0.998001754283905,1,Acolium inquinans,Acolium inquinans
48,918,0.9994540810585022,918,0.9994540810585022,1,Acolium inquinans,Acolium inquinans
49,918,0.999991774559021,918,0.999991774559021,1,Acolium inquinans,Acolium inquinans
50,918,0.9984074234962463,918,0.9984074234962463,1,Acolium inquinans,Acolium inquinans
51,918,0.9968602657318115,918,0.9968602657318115,1,Acolium inquinans,Acolium inquinans
52,918,0.9997401833534241,918,0.9997401833534241,1,Acolium inquinans,Acolium inquinans
53,918,0.44815593957901,662,0.36134979128837585,2,Acolium inquinans,Letharia vulpina
54,918,0.5796067714691162,918,0.5796067714691162,1,Acolium inquinans,Acolium inquinans
55,918,0.5254911780357361,511,0.4510480761528015,2,Acolium inquinans,Acolium karelicum
56,918,0.7973346710205078,511,0.19841304421424866,2,Acolium inquinans,Acolium karelicum
57,918,0.7735297679901123,918,0.7735297679901123,1,Acolium inquinans,Acolium inquinans
58,918,0.436880499124527,511,0.23444195091724396,3,Acolium inquinans,Acolium karelicum
59,918,0.8661220073699951,918,0.8661220073699951,1,Acolium inquinans,Acolium inquinans
60,918,0.9607653021812439,918,0.9607653021812439,1,Acolium inquinans,Acolium inquinans
61,918,0.9990154504776001,918,0.9990154504776001,1,Acolium inquinans,Acolium inquinans
62,918,0.9633321762084961,918,0.9633321762084961,1,Acolium inquinans,Acolium inquinans
63,918,0.9999707937240601,918,0.9999707937240601,1,Acolium inquinans,Acolium inquinans
64,918,0.9999866485595703,918,0.9999866485595703,1,Acolium inquinans,Acolium inquinans
65,918,0.777405858039856,662,0.0016656848601996899,9,Acolium inquinans,Letharia vulpina
66,918,0.9667659401893616,918,0.9667659401893616,1,Acolium inquinans,Acolium inquinans
67,918,0.9557718634605408,918,0.9557718634605408,1,Acolium inquinans,Acolium inquinans
68,511,0.5999243259429932,918,0.39913204312324524,2,Acolium karelicum,Acolium inquinans
69,511,0.9994440674781799,511,0.9994440674781799,1,Acolium karelicum,Acolium karelicum
70,511,0.9993805885314941,511,0.9993805885314941,1,Acolium karelicum,Acolium karelicum
71,511,0.8514823317527771,511,0.8514823317527771,1,Acolium karelicum,Acolium karelicum
72,511,0.9585535526275635,511,0.9585535526275635,1,Acolium karelicum,Acolium karelicum
73,511,0.9851493835449219,511,0.9851493835449219,1,Acolium karelicum,Acolium karelicum
74,511,0.9965544939041138,511,0.9965544939041138,1,Acolium karelicum,Acolium karelicum
75,511,0.9757625460624695,511,0.9757625460624695,1,Acolium karelicum,Acolium karelicum
76,511,0.9461472630500793,918,0.051679737865924835,2,Acolium karelicum,Acolium inquinans
77,511,0.9396317005157471,511,0.9396317005157471,1,Acolium karelicum,Acolium karelicum
78,511,0.9687585234642029,511,0.9687585234642029,1,Acolium karelicum,Acolium karelicum
79,511,0.9731513857841492,511,0.9731513857841492,1,Acolium karelicum,Acolium karelicum
80,511,0.8285362720489502,918,0.10273127257823944,2,Acolium karelicum,Acolium inquinans
81,511,0.7676583528518677,918,0.21569429337978363,2,Acolium karelicum,Acolium inquinans
82,511,0.997117280960083,511,0.997117280960083,1,Acolium karelicum,Acolium karelicum
83,511,0.9924914240837097,511,0.9924914240837097,1,Acolium karelicum,Acolium karelicum
84,511,0.9994414448738098,511,0.9994414448738098,1,Acolium karelicum,Acolium karelicum
85,511,0.9964163303375244,511,0.9964163303375244,1,Acolium karelicum,Acolium karelicum
86,511,0.9725553393363953,511,0.9725553393363953,1,Acolium karelicum,Acolium karelicum
87,511,0.5977621078491211,918,0.39930862188339233,2,Acolium karelicum,Acolium inquinans
88,511,0.8788209557533264,511,0.8788209557533264,1,Acolium karelicum,Acolium karelicum
89,511,0.9964842796325684,511,0.9964842796325684,1,Acolium karelicum,Acolium karelicum
90,511,0.9735074043273926,511,0.9735074043273926,1,Acolium karelicum,Acolium karelicum
91,511,0.7971044778823853,511,0.7971044778823853,1,Acolium karelicum,Acolium karelicum
92,511,0.6313666105270386,918,0.36431536078453064,2,Acolium karelicum,Acolium inquinans
93,511,0.9789313673973083,511,0.9789313673973083,1,Acolium karelicum,Acolium karelicum
94,511,0.8647786378860474,511,0.8647786378860474,1,Acolium karelicum,Acolium karelicum
95,511,0.9136465191841125,511,0.9136465191841125,1,Acolium karelicum,Acolium karelicum
96,511,0.8218220472335815,511,0.8218220472335815,1,Acolium karelicum,Acolium karelicum
97,511,0.6513746976852417,511,0.6513746976852417,1,Acolium karelicum,Acolium karelicum
98,511,0.5616087913513184,918,0.43179789185523987,2,Acolium karelicum,Acolium inquinans
99,511,0.9996721744537354,511,0.9996721744537354,1,Acolium karelicum,Acolium karelicum
100,511,0.8674767017364502,511,0.8674767017364502,1,Acolium karelicum,Acolium karelicum
101,511,0.9992419481277466,511,0.9992419481277466,1,Acolium karelicum,Acolium karelicum
102,511,0.923214852809906,511,0.923214852809906,1,Acolium karelicum,Acolium karelicum
103,511,0.6803070306777954,511,0.6803070306777954,1,Acolium karelicum,Acolium karelicum
104,511,0.9886566400527954,918,0.010510347783565521,2,Acolium karelicum,Acolium inquinans
105,511,0.9879007339477539,511,0.9879007339477539,1,Acolium karelicum,Acolium karelicum
106,511,0.9915423393249512,511,0.9915423393249512,1,Acolium karelicum,Acolium karelicum
107,511,0.9995598196983337,511,0.9995598196983337,1,Acolium karelicum,Acolium karelicum
108,511,0.881377100944519,511,0.881377100944519,1,Acolium karelicum,Acolium karelicum
109,511,0.9298275113105774,511,0.9298275113105774,1,Acolium karelicum,Acolium karelicum
110,511,0.6494109630584717,511,0.6494109630584717,1,Acolium karelicum,Acolium karelicum
111,511,0.9995489716529846,511,0.9995489716529846,1,Acolium karelicum,Acolium karelicum
112,511,0.9990148544311523,511,0.9990148544311523,1,Acolium karelicum,Acolium karelicum
113,511,0.6618471145629883,918,0.3324888050556183,2,Acolium karelicum,Acolium inquinans
114,511,0.9757625460624695,511,0.9757625460624695,1,Acolium karelicum,Acolium karelicum
115,511,0.6818632483482361,918,0.3079783618450165,2,Acolium karelicum,Acolium inquinans
116,511,0.9942104816436768,511,0.9942104816436768,1,Acolium karelicum,Acolium karelicum
117,511,0.9985369443893433,511,0.9985369443893433,1,Acolium karelicum,Acolium karelicum
118,511,0.9866397976875305,511,0.9866397976875305,1,Acolium karelicum,Acolium karelicum
119,511,0.9849493503570557,511,0.9849493503570557,1,Acolium karelicum,Acolium karelicum
120,511,0.9882044792175293,511,0.9882044792175293,1,Acolium karelicum,Acolium karelicum
121,511,0.427581250667572,942,0.3601439893245697,2,Acolium karelicum,Carbonicola myrmecina
122,511,0.6133951544761658,918,0.3793157637119293,2,Acolium karelicum,Acolium inquinans
123,511,0.47173866629600525,1095,0.14821642637252808,3,Acolium karelicum,Phlyctis argena
124,511,0.9568945169448853,511,0.9568945169448853,1,Acolium karelicum,Acolium karelicum
125,511,0.8723142147064209,918,0.12585996091365814,2,Acolium karelicum,Acolium inquinans
126,511,0.9979639053344727,511,0.9979639053344727,1,Acolium karelicum,Acolium karelicum
127,511,0.9995195865631104,511,0.9995195865631104,1,Acolium karelicum,Acolium karelicum
128,511,0.9997407793998718,511,0.9997407793998718,1,Acolium karelicum,Acolium karelicum
129,511,0.7934846878051758,511,0.7934846878051758,1,Acolium karelicum,Acolium karelicum
130,511,0.7695097327232361,511,0.7695097327232361,1,Acolium karelicum,Acolium karelicum
131,511,0.9796920418739319,511,0.9796920418739319,1,Acolium karelicum,Acolium karelicum
132,511,0.8464380502700806,511,0.8464380502700806,1,Acolium karelicum,Acolium karelicum
133,511,0.9760871529579163,511,0.9760871529579163,1,Acolium karelicum,Acolium karelicum
134,511,0.8746697902679443,511,0.8746697902679443,1,Acolium karelicum,Acolium karelicum
135,511,0.9591399431228638,511,0.9591399431228638,1,Acolium karelicum,Acolium karelicum
136,511,0.8247109651565552,918,0.17067739367485046,2,Acolium karelicum,Acolium inquinans
137,511,0.489888072013855,918,0.2104070782661438,3,Acolium karelicum,Acolium inquinans
138,511,0.9349310398101807,511,0.9349310398101807,1,Acolium karelicum,Acolium karelicum
139,511,0.6079575419425964,918,0.38965195417404175,2,Acolium karelicum,Acolium inquinans
140,511,0.9843458533287048,511,0.9843458533287048,1,Acolium karelicum,Acolium karelicum
141,511,0.9941558837890625,511,0.9941558837890625,1,Acolium karelicum,Acolium karelicum
142,511,0.9619002342224121,511,0.9619002342224121,1,Acolium karelicum,Acolium karelicum
143,511,0.9891262054443359,511,0.9891262054443359,1,Acolium karelicum,Acolium karelicum
144,511,0.9375534653663635,511,0.9375534653663635,1,Acolium karelicum,Acolium karelicum
145,511,0.9481852054595947,511,0.9481852054595947,1,Acolium karelicum,Acolium karelicum
146,511,0.9995380640029907,511,0.9995380640029907,1,Acolium karelicum,Acolium karelicum
147,511,0.9999150037765503,511,0.9999150037765503,1,Acolium karelicum,Acolium karelicum
148,511,0.7823659181594849,511,0.7823659181594849,1,Acolium karelicum,Acolium karelicum
149,511,0.9879514575004578,511,0.9879514575004578,1,Acolium karelicum,Acolium karelicum
150,511,0.8637639880180359,511,0.8637639880180359,1,Acolium karelicum,Acolium karelicum
151,511,0.5957225561141968,1095,0.24201281368732452,2,Acolium karelicum,Phlyctis argena
152,511,0.5349217057228088,918,0.45917052030563354,2,Acolium karelicum,Acolium inquinans
153,511,0.9963886737823486,511,0.9963886737823486,1,Acolium karelicum,Acolium karelicum
154,511,0.9997135996818542,511,0.9997135996818542,1,Acolium karelicum,Acolium karelicum
155,511,0.8958340287208557,511,0.8958340287208557,1,Acolium karelicum,Acolium karelicum
156,511,0.8845266103744507,918,0.09998246282339096,2,Acolium karelicum,Acolium inquinans
157,511,0.9999352693557739,511,0.9999352693557739,1,Acolium karelicum,Acolium karelicum
158,511,0.9945108890533447,511,0.9945108890533447,1,Acolium karelicum,Acolium karelicum
159,511,0.6351451277732849,1021,0.04517797753214836,5,Acolium karelicum,Usnea longissima
160,511,0.999782383441925,511,0.999782383441925,1,Acolium karelicum,Acolium karelicum
161,511,0.99101722240448,511,0.99101722240448,1,Acolium karelicum,Acolium karelicum
162,511,0.9468294978141785,511,0.9468294978141785,1,Acolium karelicum,Acolium karelicum
163,511,0.991814911365509,511,0.991814911365509,1,Acolium karelicum,Acolium karelicum
164,511,0.5561644434928894,918,0.2976871132850647,2,Acolium karelicum,Acolium inquinans
165,511,0.3472285568714142,511,0.3472285568714142,1,Acolium karelicum,Acolium karelicum
166,511,0.9866458177566528,511,0.9866458177566528,1,Acolium karelicum,Acolium karelicum
167,511,0.902202844619751,511,0.902202844619751,1,Acolium karelicum,Acolium karelicum
168,511,0.7901239991188049,511,0.7901239991188049,1,Acolium karelicum,Acolium karelicum
169,511,0.9984099864959717,511,0.9984099864959717,1,Acolium karelicum,Acolium karelicum
170,511,0.5358666181564331,918,0.443255215883255,2,Acolium karelicum,Acolium inquinans
171,511,0.8315659761428833,511,0.8315659761428833,1,Acolium karelicum,Acolium karelicum
172,511,0.9373756051063538,918,0.061381589621305466,2,Acolium karelicum,Acolium inquinans
173,511,0.9960319399833679,511,0.9960319399833679,1,Acolium karelicum,Acolium karelicum
174,511,0.9991775155067444,511,0.9991775155067444,1,Acolium karelicum,Acolium karelicum
175,511,0.9837183356285095,511,0.9837183356285095,1,Acolium karelicum,Acolium karelicum
176,511,0.5349705219268799,511,0.5349705219268799,1,Acolium karelicum,Acolium karelicum
177,511,0.6861264109611511,918,0.30834439396858215,2,Acolium karelicum,Acolium inquinans
178,511,0.9953532218933105,511,0.9953532218933105,1,Acolium karelicum,Acolium karelicum
179,511,0.9852868318557739,511,0.9852868318557739,1,Acolium karelicum,Acolium karelicum
180,511,0.9902819395065308,511,0.9902819395065308,1,Acolium karelicum,Acolium karelicum
181,511,0.9957406520843506,511,0.9957406520843506,1,Acolium karelicum,Acolium karelicum
182,511,0.9975723624229431,511,0.9975723624229431,1,Acolium karelicum,Acolium karelicum
183,511,0.9986094236373901,511,0.9986094236373901,1,Acolium karelicum,Acolium karelicum
184,511,0.9953255653381348,511,0.9953255653381348,1,Acolium karelicum,Acolium karelicum
185,511,0.9854013323783875,511,0.9854013323783875,1,Acolium karelicum,Acolium karelicum
186,511,0.994997501373291,511,0.994997501373291,1,Acolium karelicum,Acolium karelicum
187,511,0.9998934268951416,511,0.9998934268951416,1,Acolium karelicum,Acolium karelicum
188,511,0.9987022876739502,511,0.9987022876739502,1,Acolium karelicum,Acolium karelicum
189,511,0.49539151787757874,918,0.4502687454223633,2,Acolium karelicum,Acolium inquinans
190,511,0.9401413798332214,511,0.9401413798332214,1,Acolium karelicum,Acolium karelicum
191,511,0.9956154823303223,511,0.9956154823303223,1,Acolium karelicum,Acolium karelicum
192,511,0.997946560382843,511,0.997946560382843,1,Acolium karelicum,Acolium karelicum
193,511,0.6845157146453857,511,0.6845157146453857,1,Acolium karelicum,Acolium karelicum
194,511,0.8334459662437439,511,0.8334459662437439,1,Acolium karelicum,Acolium karelicum
195,511,0.8959294557571411,918,0.09947461634874344,2,Acolium karelicum,Acolium inquinans
196,511,0.9969598054885864,511,0.9969598054885864,1,Acolium karelicum,Acolium karelicum
197,511,0.993217408657074,511,0.993217408657074,1,Acolium karelicum,Acolium karelicum
198,511,0.9819350242614746,511,0.9819350242614746,1,Acolium karelicum,Acolium karelicum
199,511,0.9901401400566101,511,0.9901401400566101,1,Acolium karelicum,Acolium karelicum
200,511,0.8840399384498596,918,0.031061070039868355,3,Acolium karelicum,Acolium inquinans
201,511,0.9896211624145508,511,0.9896211624145508,1,Acolium karelicum,Acolium karelicum
202,511,0.9982594847679138,511,0.9982594847679138,1,Acolium karelicum,Acolium karelicum
203,511,0.5336043834686279,511,0.5336043834686279,1,Acolium karelicum,Acolium karelicum
204,511,0.654457151889801,511,0.654457151889801,1,Acolium karelicum,Acolium karelicum
205,511,0.9859522581100464,511,0.9859522581100464,1,Acolium karelicum,Acolium karelicum
206,511,0.9314765930175781,511,0.9314765930175781,1,Acolium karelicum,Acolium karelicum
207,511,0.9704062342643738,511,0.9704062342643738,1,Acolium karelicum,Acolium karelicum
208,511,0.5479550957679749,511,0.5479550957679749,1,Acolium karelicum,Acolium karelicum
209,511,0.979336678981781,511,0.979336678981781,1,Acolium karelicum,Acolium karelicum
210,511,0.9844369888305664,511,0.9844369888305664,1,Acolium karelicum,Acolium karelicum
211,511,0.9677224159240723,511,0.9677224159240723,1,Acolium karelicum,Acolium karelicum
212,511,0.976601243019104,511,0.976601243019104,1,Acolium karelicum,Acolium karelicum
213,511,0.9701827168464661,511,0.9701827168464661,1,Acolium karelicum,Acolium karelicum
214,511,0.9823132157325745,511,0.9823132157325745,1,Acolium karelicum,Acolium karelicum
215,511,0.7456400990486145,511,0.7456400990486145,1,Acolium karelicum,Acolium karelicum
216,511,0.9752569198608398,511,0.9752569198608398,1,Acolium karelicum,Acolium karelicum
217,511,0.9927700161933899,511,0.9927700161933899,1,Acolium karelicum,Acolium karelicum
218,511,0.9986912608146667,511,0.9986912608146667,1,Acolium karelicum,Acolium karelicum
219,511,0.9991069436073303,511,0.9991069436073303,1,Acolium karelicum,Acolium karelicum
220,511,0.9998468160629272,511,0.9998468160629272,1,Acolium karelicum,Acolium karelicum
221,511,0.8028329610824585,511,0.8028329610824585,1,Acolium karelicum,Acolium karelicum
222,511,0.9762319922447205,511,0.9762319922447205,1,Acolium karelicum,Acolium karelicum
223,511,0.9575463533401489,511,0.9575463533401489,1,Acolium karelicum,Acolium karelicum
224,511,0.8660673499107361,511,0.8660673499107361,1,Acolium karelicum,Acolium karelicum
225,511,0.9471753239631653,511,0.9471753239631653,1,Acolium karelicum,Acolium karelicum
226,511,0.9243960976600647,511,0.9243960976600647,1,Acolium karelicum,Acolium karelicum
227,511,0.8695017099380493,511,0.8695017099380493,1,Acolium karelicum,Acolium karelicum
228,511,0.9953255653381348,511,0.9953255653381348,1,Acolium karelicum,Acolium karelicum
229,511,0.9985865354537964,511,0.9985865354537964,1,Acolium karelicum,Acolium karelicum
230,511,0.9975577592849731,511,0.9975577592849731,1,Acolium karelicum,Acolium karelicum
231,511,0.5607550144195557,942,0.4132532775402069,2,Acolium karelicum,Carbonicola myrmecina
232,511,0.9995300769805908,511,0.9995300769805908,1,Acolium karelicum,Acolium karelicum
233,511,0.8881334662437439,918,0.07095997035503387,2,Acolium karelicum,Acolium inquinans
234,511,0.9961519837379456,511,0.9961519837379456,1,Acolium karelicum,Acolium karelicum
235,511,0.8727229833602905,511,0.8727229833602905,1,Acolium karelicum,Acolium karelicum
236,511,0.9924032688140869,511,0.9924032688140869,1,Acolium karelicum,Acolium karelicum
237,511,0.9894647598266602,511,0.9894647598266602,1,Acolium karelicum,Acolium karelicum
238,511,0.5238101482391357,511,0.5238101482391357,1,Acolium karelicum,Acolium karelicum
239,511,0.7317853569984436,511,0.7317853569984436,1,Acolium karelicum,Acolium karelicum
240,511,0.9938422441482544,511,0.9938422441482544,1,Acolium karelicum,Acolium karelicum
241,511,0.9976442456245422,511,0.9976442456245422,1,Acolium karelicum,Acolium karelicum
242,511,0.9586965441703796,511,0.9586965441703796,1,Acolium karelicum,Acolium karelicum
243,511,0.829782247543335,511,0.829782247543335,1,Acolium karelicum,Acolium karelicum
244,511,0.695122480392456,918,0.1170329675078392,2,Acolium karelicum,Acolium inquinans
245,511,0.612601637840271,918,0.38000136613845825,2,Acolium karelicum,Acolium inquinans
246,511,0.5229353904724121,918,0.4226379096508026,2,Acolium karelicum,Acolium inquinans
247,511,0.9460891485214233,511,0.9460891485214233,1,Acolium karelicum,Acolium karelicum
248,511,0.996692419052124,511,0.996692419052124,1,Acolium karelicum,Acolium karelicum
249,511,0.9871765971183777,511,0.9871765971183777,1,Acolium karelicum,Acolium karelicum
250,511,0.5576820969581604,511,0.5576820969581604,1,Acolium karelicum,Acolium karelicum
251,511,0.9381369948387146,511,0.9381369948387146,1,Acolium karelicum,Acolium karelicum
252,511,0.5102159976959229,511,0.5102159976959229,1,Acolium karelicum,Acolium karelicum
253,511,0.9997045397758484,511,0.9997045397758484,1,Acolium karelicum,Acolium karelicum
254,511,0.7548424601554871,511,0.7548424601554871,1,Acolium karelicum,Acolium karelicum
255,511,0.6181374788284302,918,0.375334233045578,2,Acolium karelicum,Acolium inquinans
256,511,0.754849910736084,511,0.754849910736084,1,Acolium karelicum,Acolium karelicum
257,511,0.9880056977272034,511,0.9880056977272034,1,Acolium karelicum,Acolium karelicum
258,511,0.9983519315719604,511,0.9983519315719604,1,Acolium karelicum,Acolium karelicum
259,511,0.5122673511505127,511,0.5122673511505127,1,Acolium karelicum,Acolium karelicum
260,511,0.7146256566047668,511,0.7146256566047668,1,Acolium karelicum,Acolium karelicum
261,511,0.9893060326576233,511,0.9893060326576233,1,Acolium karelicum,Acolium karelicum
262,511,0.9664885997772217,511,0.9664885997772217,1,Acolium karelicum,Acolium karelicum
263,511,0.9878928065299988,918,0.003501854371279478,3,Acolium karelicum,Acolium inquinans
264,511,0.9951454997062683,511,0.9951454997062683,1,Acolium karelicum,Acolium karelicum
265,511,0.9869476556777954,511,0.9869476556777954,1,Acolium karelicum,Acolium karelicum
266,511,0.937061071395874,918,0.015569827519357204,2,Acolium karelicum,Acolium inquinans
267,511,0.47605612874031067,511,0.47605612874031067,1,Acolium karelicum,Acolium karelicum
268,511,0.8582678437232971,511,0.8582678437232971,1,Acolium karelicum,Acolium karelicum
269,942,1.0,942,1.0,1,Carbonicola myrmecina,Carbonicola myrmecina
270,942,0.9739835858345032,942,0.9739835858345032,1,Carbonicola myrmecina,Carbonicola myrmecina
271,942,0.9999982118606567,942,0.9999982118606567,1,Carbonicola myrmecina,Carbonicola myrmecina
272,942,0.9999463558197021,942,0.9999463558197021,1,Carbonicola myrmecina,Carbonicola myrmecina
273,942,0.9528723359107971,942,0.9528723359107971,1,Carbonicola myrmecina,Carbonicola myrmecina
274,942,0.9999531507492065,942,0.9999531507492065,1,Carbonicola myrmecina,Carbonicola myrmecina
275,942,0.9993703961372375,942,0.9993703961372375,1,Carbonicola myrmecina,Carbonicola myrmecina
276,942,0.9999240636825562,942,0.9999240636825562,1,Carbonicola myrmecina,Carbonicola myrmecina
277,942,0.9999998807907104,942,0.9999998807907104,1,Carbonicola myrmecina,Carbonicola myrmecina
278,942,0.9999991655349731,942,0.9999991655349731,1,Carbonicola myrmecina,Carbonicola myrmecina
279,942,0.9998617172241211,942,0.9998617172241211,1,Carbonicola myrmecina,Carbonicola myrmecina
280,942,0.9990021586418152,942,0.9990021586418152,1,Carbonicola myrmecina,Carbonicola myrmecina
281,942,0.9999721050262451,942,0.9999721050262451,1,Carbonicola myrmecina,Carbonicola myrmecina
282,942,1.0,942,1.0,1,Carbonicola myrmecina,Carbonicola myrmecina
283,942,0.9999974966049194,942,0.9999974966049194,1,Carbonicola myrmecina,Carbonicola myrmecina
284,942,0.9995884299278259,942,0.9995884299278259,1,Carbonicola myrmecina,Carbonicola myrmecina
285,942,0.9993163347244263,942,0.9993163347244263,1,Carbonicola myrmecina,Carbonicola myrmecina
286,942,0.998974084854126,942,0.998974084854126,1,Carbonicola myrmecina,Carbonicola myrmecina
287,942,0.9999648332595825,942,0.9999648332595825,1,Carbonicola myrmecina,Carbonicola myrmecina
288,942,0.9990400671958923,942,0.9990400671958923,1,Carbonicola myrmecina,Carbonicola myrmecina
289,942,0.999927282333374,942,0.999927282333374,1,Carbonicola myrmecina,Carbonicola myrmecina
290,942,0.3177339434623718,942,0.3177339434623718,1,Carbonicola myrmecina,Carbonicola myrmecina
291,942,0.9999606609344482,942,0.9999606609344482,1,Carbonicola myrmecina,Carbonicola myrmecina
292,942,0.999868631362915,942,0.999868631362915,1,Carbonicola myrmecina,Carbonicola myrmecina
293,942,0.9999910593032837,942,0.9999910593032837,1,Carbonicola myrmecina,Carbonicola myrmecina
294,942,1.0,942,1.0,1,Carbonicola myrmecina,Carbonicola myrmecina
295,942,0.9899570345878601,942,0.9899570345878601,1,Carbonicola myrmecina,Carbonicola myrmecina
296,942,0.9966275095939636,942,0.9966275095939636,1,Carbonicola myrmecina,Carbonicola myrmecina
297,942,0.999997615814209,942,0.999997615814209,1,Carbonicola myrmecina,Carbonicola myrmecina
298,942,0.9999909400939941,942,0.9999909400939941,1,Carbonicola myrmecina,Carbonicola myrmecina
299,942,0.9999802112579346,942,0.9999802112579346,1,Carbonicola myrmecina,Carbonicola myrmecina
300,942,0.9999798536300659,942,0.9999798536300659,1,Carbonicola myrmecina,Carbonicola myrmecina
301,942,0.9772943258285522,942,0.9772943258285522,1,Carbonicola myrmecina,Carbonicola myrmecina
302,942,0.9961511492729187,942,0.9961511492729187,1,Carbonicola myrmecina,Carbonicola myrmecina
303,942,0.9998136162757874,942,0.9998136162757874,1,Carbonicola myrmecina,Carbonicola myrmecina
304,942,0.7580963969230652,942,0.7580963969230652,1,Carbonicola myrmecina,Carbonicola myrmecina
305,942,0.9998173117637634,942,0.9998173117637634,1,Carbonicola myrmecina,Carbonicola myrmecina
306,942,0.9995021820068359,942,0.9995021820068359,1,Carbonicola myrmecina,Carbonicola myrmecina
307,942,0.9933838248252869,942,0.9933838248252869,1,Carbonicola myrmecina,Carbonicola myrmecina
308,942,0.9759079217910767,942,0.9759079217910767,1,Carbonicola myrmecina,Carbonicola myrmecina
309,942,0.9985697269439697,942,0.9985697269439697,1,Carbonicola myrmecina,Carbonicola myrmecina
310,942,0.9999992847442627,942,0.9999992847442627,1,Carbonicola myrmecina,Carbonicola myrmecina
