record_id,image_url,image_id,taxon_full_name,kingdom,phylum,class,order,family,genus,taxon_id_at_source
2402591923,https://www.artsobservasjoner.no/MediaLibrary/bugs/2013/large/379095.jpg,2402591923_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2402931418,https://www.artsobservasjoner.no/MediaLibrary/bugs/2013/large/359074.jpg,2402931418_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2402931418,https://www.artsobservasjoner.no/MediaLibrary/bugs/2013/large/359073.jpg,2402931418_1,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2403625713,https://www.artsobservasjoner.no/MediaLibrary/bugs/2012/large/280776.jpg,2403625713_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2403625713,https://www.artsobservasjoner.no/MediaLibrary/bugs/2012/large/280777.jpg,2403625713_1,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2403835378,https://www.artsobservasjoner.no/MediaLibrary/2015/9/cc3ef0a1-1aaa-45aa-a2ec-ace5b6a715c4_image.jpg,2403835378_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2404047148,https://www.artsobservasjoner.no/MediaLibrary/bugs/2014/large/384153.jpg,2404047148_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2404047148,https://www.artsobservasjoner.no/MediaLibrary/bugs/2014/large/384151.jpg,2404047148_1,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2404228393,https://www.artsobservasjoner.no/MediaLibrary/bugs/2010/large/140063.jpg,2404228393_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2405442378,https://www.artsobservasjoner.no/MediaLibrary/2016/7/e67667dc-d250-4f7b-8f1c-0342b4f4e904_image.jpg,2405442378_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2405982788,https://www.artsobservasjoner.no/MediaLibrary/bugs/2013/large/334922.jpg,2405982788_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2406189583,https://www.artsobservasjoner.no/MediaLibrary/2016/3/af332ee6-fcca-4b0d-99f5-bb602cd04024_image.jpg,2406189583_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2815211303,https://www.artsobservasjoner.no/MediaLibrary/2020/7/29117f46-577d-4971-9eb2-d6475d7bf22c_image.jpg,2815211303_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2818364308,https://www.artsobservasjoner.no/MediaLibrary/2020/7/7e2cd5cb-727d-42f1-8798-543c67c117b1_image.jpg,2818364308_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2818364308,https://www.artsobservasjoner.no/MediaLibrary/2020/7/593bc8e6-a8d6-4e5b-a738-6f7f132984bf_image.jpg,2818364308_1,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2818364308,https://www.artsobservasjoner.no/MediaLibrary/2020/7/ab69fd2f-347a-4d7e-8719-694290de3051_image.jpg,2818364308_2,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2823043408,https://www.artsobservasjoner.no/MediaLibrary/2020/8/b1a6360f-616c-4fb1-8465-e3f317c96579_image.jpg,2823043408_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2831754328,https://www.artsobservasjoner.no/MediaLibrary/2020/8/c4ffc9e8-8e24-4a79-9c23-73b388bdf2a1_image.jpg,2831754328_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
3303247848,https://www.artsobservasjoner.no/MediaLibrary/2021/6/7b432ba6-760b-4966-88a3-7d9604df3224_image.jpg,3303247848_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
3303247848,https://www.artsobservasjoner.no/MediaLibrary/2021/6/e364879d-b147-4c86-85b4-b7adf1e24123_image.jpg,3303247848_1,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
3313498463,https://www.artsobservasjoner.no/MediaLibrary/2021/6/a974679b-23d5-468d-b3e7-196cb12b6fb8_image.jpg,3313498463_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
3313498463,https://www.artsobservasjoner.no/MediaLibrary/2021/6/01c41db5-9744-423b-9927-4262186a27b2_image.jpg,3313498463_1,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
3313498463,https://www.artsobservasjoner.no/MediaLibrary/2021/6/8785ccf5-a32b-4274-b201-18e7ef58143d_image.jpg,3313498463_2,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
3313630373,https://www.artsobservasjoner.no/MediaLibrary/2021/6/03d99bac-04b3-4274-99ca-66900b143696_image.jpg,3313630373_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
3320274413,https://www.artsobservasjoner.no/MediaLibrary/2021/7/8a226252-ce8a-45ba-a371-65445a6303a3_image.jpg,3320274413_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
3323866423,https://www.artsobservasjoner.no/MediaLibrary/2021/7/619d1ce2-ee17-4bfa-8c74-b8abe134064b_image.jpg,3323866423_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
3323866423,https://www.artsobservasjoner.no/MediaLibrary/2021/7/9f33cfb5-4021-4636-b27d-4aa7cab1c25c_image.jpg,3323866423_1,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
3323866423,https://www.artsobservasjoner.no/MediaLibrary/2021/7/f4471e39-25e6-4cc3-a76d-41be597df1d3_image.jpg,3323866423_2,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
3323977468,https://www.artsobservasjoner.no/MediaLibrary/2021/7/9cefb7b5-d230-46c5-bfe4-83b2a52de199_image.jpg,3323977468_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
3329968308,https://www.artsobservasjoner.no/MediaLibrary/2021/7/33e2c779-8d52-45c0-bbe2-cc718c8742fc_image.jpg,3329968308_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
3329968308,https://www.artsobservasjoner.no/MediaLibrary/2021/7/4afbe96b-f03d-4b7a-ae4b-eb932b849416_image.jpg,3329968308_1,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
3329968308,https://www.artsobservasjoner.no/MediaLibrary/2021/7/1549951a-e4e1-4455-9005-262d6fdf05ec_image.jpg,3329968308_2,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
3332512438,https://www.artsobservasjoner.no/MediaLibrary/2021/8/d2a0bfd8-c53f-45b7-916c-254fa0e0bf57_image.jpg,3332512438_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
3335593503,https://www.artsobservasjoner.no/MediaLibrary/2021/8/d1c9f49b-b8f0-40de-95b4-a22b934ba7d5_image.jpg,3335593503_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
3408644423,https://www.artsobservasjoner.no/MediaLibrary/2021/11/21b9c1c2-a970-4ef0-b9fe-68edeffc865e_image.jpg,3408644423_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
1822323336,https://www.artsobservasjoner.no/MediaLibrary/2017/8/102683e1-b26c-429a-bde9-9ab5d8cb29ca_image.jpg,1822323336_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
1824538986,https://www.artsobservasjoner.no/MediaLibrary/2017/8/05b65119-01b5-4c89-96a1-a5c4f27b6623_image.jpg,1824538986_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
1825662176,https://www.artsobservasjoner.no/MediaLibrary/2017/7/82cc215e-55fe-4ce7-9bdd-e63ee471af8a_image.jpg,1825662176_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
1883187276,https://www.artsobservasjoner.no/MediaLibrary/2018/7/2f45fd6f-d2cb-4b3a-b5f7-47b6441252ba_image.jpg,1883187276_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
1883215201,https://www.artsobservasjoner.no/MediaLibrary/2018/6/9ac5b750-4f11-46bd-9dd7-4c330a726bf9_image.jpg,1883215201_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
1884852006,https://www.artsobservasjoner.no/MediaLibrary/2018/7/00002f2f-e4e8-434a-985c-e666cb30b2e6_image.jpg,1884852006_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
1884896751,https://www.artsobservasjoner.no/MediaLibrary/2018/7/9b878990-a5e5-49a9-85e7-6580996ce5cf_image.jpg,1884896751_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
1884896751,https://www.artsobservasjoner.no/MediaLibrary/2018/7/9ae799b4-005a-4d9a-895c-798379371c3d_image.jpg,1884896751_1,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
1890304386,https://www.artsobservasjoner.no/MediaLibrary/2018/8/ba1ff52b-0f02-47c2-a0d6-ce5ffcc6e057_image.jpg,1890304386_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
1899655636,https://www.artsobservasjoner.no/MediaLibrary/2018/8/39b759cb-40a4-4daf-8148-120f3301c47a_image.jpg,1899655636_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2273530004,https://www.artsobservasjoner.no/MediaLibrary/2019/7/9a2d4614-d942-4a64-a3bd-04369e53912f_image.jpg,2273530004_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2332722704,https://www.artsobservasjoner.no/MediaLibrary/2019/7/82075825-2829-42b6-ae74-10259cd5dd3c_image.jpg,2332722704_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2333066599,https://www.artsobservasjoner.no/MediaLibrary/2019/7/d695f13b-898f-4b94-9a62-5ea154b5cc8e_image.jpg,2333066599_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2336015299,https://www.artsobservasjoner.no/MediaLibrary/2019/7/990e6f86-8151-4ff8-a9df-ecc190d4d772_image.jpg,2336015299_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2397938049,https://www.artsobservasjoner.no/MediaLibrary/bugs/2010/large/116053.jpg,2397938049_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2401073589,https://www.artsobservasjoner.no/MediaLibrary/bugs/2010/large/139891.jpg,2401073589_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2401073589,https://www.artsobservasjoner.no/MediaLibrary/bugs/2010/large/139892.jpg,2401073589_1,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2401225844,https://www.artsobservasjoner.no/MediaLibrary/bugs/2014/large/430858.jpg,2401225844_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2401318539,https://www.artsobservasjoner.no/MediaLibrary/2016/8/9c33bd4f-0587-468a-a573-ad3f74476d8e_image.jpg,2401318539_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2401588484,https://www.artsobservasjoner.no/MediaLibrary/bugs/2014/large/439291.jpg,2401588484_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2401588484,https://www.artsobservasjoner.no/MediaLibrary/bugs/2014/large/439290.jpg,2401588484_1,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2402085499,https://www.artsobservasjoner.no/MediaLibrary/2016/6/af3469ad-f423-4c81-9623-57ee3bb4e14d_image.jpg,2402085499_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2402171844,https://www.artsobservasjoner.no/MediaLibrary/2015/7/c3e54139-8806-42a8-8455-6b719bdd1d7c_image.jpg,2402171844_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2402298144,https://www.artsobservasjoner.no/MediaLibrary/bugs/2012/large/283122.jpg,2402298144_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2402298144,https://www.artsobservasjoner.no/MediaLibrary/bugs/2012/large/283121.jpg,2402298144_1,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2402298144,https://www.artsobservasjoner.no/MediaLibrary/bugs/2012/large/283123.jpg,2402298144_2,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2404364489,https://www.artsobservasjoner.no/MediaLibrary/2017/7/f00999d4-6b34-49ba-b51c-5ed436ff1c31_image.jpg,2404364489_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2404364489,https://www.artsobservasjoner.no/MediaLibrary/2017/7/763a329b-852b-4833-9b7b-b7043742d24c_image.jpg,2404364489_1,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2404660964,https://www.artsobservasjoner.no/MediaLibrary/2016/6/3e1ffbf2-4328-4b1e-bbbe-a1b1a2e60e00_image.jpg,2404660964_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2406331489,https://www.artsobservasjoner.no/MediaLibrary/2016/2/a98fd01a-457b-425a-af97-5b9fc5308c80_image.jpg,2406331489_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2408798674,https://www.artsobservasjoner.no/MediaLibrary/2016/11/0b73408a-c54c-4368-ab48-72246c05e6b1_image.jpg,2408798674_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2409946419,https://www.artsobservasjoner.no/MediaLibrary/2016/8/7638e7f2-c53b-42a6-b190-42d3c70f1c95_image.jpg,2409946419_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2410573939,https://www.artsobservasjoner.no/MediaLibrary/2016/2/a46e36df-7d66-4900-8bf4-c5e3e5299220_image.jpg,2410573939_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2410573939,https://www.artsobservasjoner.no/MediaLibrary/2016/2/7e87345e-1352-4b4b-9156-aa7508c293ff_image.jpg,2410573939_1,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2410658444,https://www.artsobservasjoner.no/MediaLibrary/bugs/2010/large/138436.jpg,2410658444_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2410658444,https://www.artsobservasjoner.no/MediaLibrary/bugs/2010/large/138435.jpg,2410658444_1,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2412333114,https://www.artsobservasjoner.no/MediaLibrary/2015/8/988433be-8d91-4fc5-a0a2-a669f130c966_image.jpg,2412333114_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2544270724,https://www.artsobservasjoner.no/MediaLibrary/2020/1/fcb835f4-ed84-4104-b4d3-971a9d4870f5_image.jpg,2544270724_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2816663324,https://www.artsobservasjoner.no/MediaLibrary/2020/7/67112c38-57c9-4bb6-a569-555e9658629e_image.jpg,2816663324_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2822840474,https://www.artsobservasjoner.no/MediaLibrary/2020/8/28acef4f-3db0-4cbc-8adb-da0d82c7daea_image.jpg,2822840474_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2825935449,https://www.artsobservasjoner.no/MediaLibrary/2020/8/fd0fd729-5155-40d1-ad92-0e5ee1c4f0c7_image.jpg,2825935449_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2855520444,https://www.artsobservasjoner.no/MediaLibrary/2020/8/f0a33e2a-6000-443a-b1ae-410cfdea1015_image.jpg,2855520444_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2901313334,https://www.artsobservasjoner.no/MediaLibrary/2020/10/fe9ee4c2-1474-4501-91fc-244ab2ef04da_image.jpg,2901313334_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2963967384,https://www.artsobservasjoner.no/MediaLibrary/2020/11/e2bc8f3b-784a-4d2e-8335-c4b3a7d5c9c2_image.jpg,2963967384_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2981516419,https://www.artsobservasjoner.no/MediaLibrary/2020/11/21e8390d-6c43-4a1f-8b9c-6fd9eea67b25_image.jpg,2981516419_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2981516419,https://www.artsobservasjoner.no/MediaLibrary/2020/11/654e079a-f1b0-4df7-b23f-96585423eb7c_image.jpg,2981516419_1,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2981516419,https://www.artsobservasjoner.no/MediaLibrary/2020/11/0d2ffcd8-4eed-4284-b664-cb47f923e0d6_image.jpg,2981516419_2,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2981516419,https://www.artsobservasjoner.no/MediaLibrary/2020/11/17123dfc-23fc-455a-a8d6-4b1b27e16989_image.jpg,2981516419_3,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2981516419,https://www.artsobservasjoner.no/MediaLibrary/2020/11/e65b4dc9-ae2c-4b53-af87-a27cb480418f_image.jpg,2981516419_4,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
3327211469,https://www.artsobservasjoner.no/MediaLibrary/2021/7/01b70ccb-24c8-47e2-abdf-6da5a86b0d88_image.jpg,3327211469_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
3327263364,https://www.artsobservasjoner.no/MediaLibrary/2021/7/80d1380a-23e6-47ba-8a7d-19846ef71dd8_image.jpg,3327263364_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
3335600539,https://www.artsobservasjoner.no/MediaLibrary/2021/8/e90c4548-02dc-41dc-943a-2489547ab798_image.jpg,3335600539_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
3380718449,https://www.artsobservasjoner.no/MediaLibrary/2021/9/84c34108-b8b7-4f0b-84d5-9eae449a0578_image.jpg,3380718449_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
3408452334,https://www.artsobservasjoner.no/MediaLibrary/2021/11/a8eb0b55-b948-46ee-b756-b2e2bb4b579b_image.jpg,3408452334_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
3414671334,https://www.artsobservasjoner.no/MediaLibrary/2021/11/cb02b56f-2613-4902-9b7a-7ca6b670d432_image.jpg,3414671334_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
3440130339,https://www.artsobservasjoner.no/MediaLibrary/2022/1/de2011e9-cedd-4be1-91bf-5a0325b43833_image.jpg,3440130339_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
1823556587,https://www.artsobservasjoner.no/MediaLibrary/2017/9/36a51b7d-78db-4363-b9d2-8fceaa46760f_image.jpg,1823556587_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
1883194847,https://www.artsobservasjoner.no/MediaLibrary/2018/6/622a0865-50c1-4253-9612-415e0c8f9d5f_image.jpg,1883194847_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
1884772967,https://www.artsobservasjoner.no/MediaLibrary/2018/7/90608c4d-be59-449f-8728-c3b0a6816a9a_image.jpg,1884772967_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
1899663642,https://www.artsobservasjoner.no/MediaLibrary/2018/8/ec716c9d-7a0b-4221-95c8-c4df1ae1dc29_image.jpg,1899663642_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
1899663642,https://www.artsobservasjoner.no/MediaLibrary/2018/8/4ff50d31-5e73-45ed-9593-8be7b373320e_image.jpg,1899663642_1,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
1899709582,https://www.artsobservasjoner.no/MediaLibrary/2018/8/2575c463-7216-4579-beb4-58dcbf31d489_image.jpg,1899709582_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
1899709582,https://www.artsobservasjoner.no/MediaLibrary/2018/8/352215c2-9166-4894-9b2a-42abb2a85d73_image.jpg,1899709582_1,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2313626710,https://www.artsobservasjoner.no/MediaLibrary/2019/7/92699b9a-2d47-4322-8c8a-1debd93ed4c1_image.jpg,2313626710_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
2332750380,https://www.artsobservasjoner.no/MediaLibrary/2019/7/75316935-53ce-4c6a-ba15-e4b22b2bfa56_image.jpg,2332750380_0,Aeshna caerulea,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,878
